id,test_day,subage,age,task,trial,agent,correct,z_age,z_trial
VP9,1,4,4.725530458590007,discourse_continuity,2,Monkey,1,0.567676249144422,-2.5865384615384617
VP9,1,4,4.725530458590007,discourse_continuity,3,Dog,1,0.567676249144422,-1.5865384615384617
VP9,1,4,4.725530458590007,discourse_continuity,4,Frog,1,0.567676249144422,-0.5865384615384617
VP9,1,4,4.725530458590007,discourse_continuity,5,Cat,1,0.567676249144422,0.4134615384615383
VP9,1,4,4.725530458590007,ad_hoc_implicature,1,Sheep,1,0.567676249144422,-3.5865384615384617
VP9,1,4,4.725530458590007,ad_hoc_implicature,2,Sheep,1,0.567676249144422,-2.5865384615384617
VP9,1,4,4.725530458590007,ad_hoc_implicature,3,Sheep,1,0.567676249144422,-1.5865384615384617
VP9,1,4,4.725530458590007,ad_hoc_implicature,4,Sheep,1,0.567676249144422,-0.5865384615384617
VP9,1,4,4.725530458590007,ad_hoc_implicature,5,Sheep,1,0.567676249144422,0.4134615384615383
VP9,1,4,4.725530458590007,card_sorting,1,NA,1,0.567676249144422,-3.5865384615384617
VP9,1,4,4.725530458590007,card_sorting,2,NA,1,0.567676249144422,-2.5865384615384617
VP9,1,4,4.725530458590007,card_sorting,3,NA,1,0.567676249144422,-1.5865384615384617
VP9,1,4,4.725530458590007,card_sorting,4,NA,1,0.567676249144422,-0.5865384615384617
VP9,1,4,4.725530458590007,card_sorting,5,NA,1,0.567676249144422,0.4134615384615383
VP9,1,4,4.725530458590007,card_sorting,6,NA,1,0.567676249144422,1.4134615384615383
VP10,1,4,4.777549623545517,mutual_exclusivity,1,Monkey,1,0.6196954140999322,-3.5865384615384617
VP10,1,4,4.777549623545517,mutual_exclusivity,2,Bunny,1,0.6196954140999322,-2.5865384615384617
VP10,1,4,4.777549623545517,mutual_exclusivity,3,Cat,1,0.6196954140999322,-1.5865384615384617
VP10,1,4,4.777549623545517,mutual_exclusivity,4,Dog,1,0.6196954140999322,-0.5865384615384617
VP10,1,4,4.777549623545517,mutual_exclusivity,5,Frog,1,0.6196954140999322,0.4134615384615383
VP10,1,4,4.777549623545517,simple_inf,1,Tiger,1,0.6196954140999322,-3.5865384615384617
VP10,1,4,4.777549623545517,simple_inf,2,Tiger,1,0.6196954140999322,-2.5865384615384617
VP10,1,4,4.777549623545517,simple_inf,3,Tiger,0,0.6196954140999322,-1.5865384615384617
VP10,1,4,4.777549623545517,simple_inf,4,Tiger,1,0.6196954140999322,-0.5865384615384617
VP10,1,4,4.777549623545517,simple_inf,5,Tiger,1,0.6196954140999322,0.4134615384615383
VP10,1,4,4.777549623545517,discourse_continuity,1,Bunny,1,0.6196954140999322,-3.5865384615384617
VP10,1,4,4.777549623545517,discourse_continuity,2,Monkey,1,0.6196954140999322,-2.5865384615384617
VP10,1,4,4.777549623545517,discourse_continuity,3,Dog,1,0.6196954140999322,-1.5865384615384617
VP10,1,4,4.777549623545517,discourse_continuity,4,Frog,1,0.6196954140999322,-0.5865384615384617
VP10,1,4,4.777549623545517,discourse_continuity,5,Cat,1,0.6196954140999322,0.4134615384615383
VP10,1,4,4.777549623545517,ad_hoc_implicature,1,Sheep,1,0.6196954140999322,-3.5865384615384617
VP10,1,4,4.777549623545517,ad_hoc_implicature,2,Sheep,1,0.6196954140999322,-2.5865384615384617
VP10,1,4,4.777549623545517,ad_hoc_implicature,3,Sheep,1,0.6196954140999322,-1.5865384615384617
VP10,1,4,4.777549623545517,ad_hoc_implicature,4,Sheep,1,0.6196954140999322,-0.5865384615384617
VP10,1,4,4.777549623545517,ad_hoc_implicature,5,Sheep,1,0.6196954140999322,0.4134615384615383
VP10,1,4,4.777549623545517,card_sorting,1,NA,1,0.6196954140999322,-3.5865384615384617
VP10,1,4,4.777549623545517,card_sorting,2,NA,1,0.6196954140999322,-2.5865384615384617
VP10,1,4,4.777549623545517,card_sorting,3,NA,1,0.6196954140999322,-1.5865384615384617
VP10,1,4,4.777549623545517,card_sorting,4,NA,1,0.6196954140999322,-0.5865384615384617
VP10,1,4,4.777549623545517,card_sorting,5,NA,1,0.6196954140999322,0.4134615384615383
VP10,1,4,4.777549623545517,card_sorting,6,NA,1,0.6196954140999322,1.4134615384615383
VP11,1,4,4.7091033538672145,mutual_exclusivity,1,Monkey,1,0.5512491444216296,-3.5865384615384617
VP11,1,4,4.7091033538672145,mutual_exclusivity,2,Bunny,1,0.5512491444216296,-2.5865384615384617
VP11,1,4,4.7091033538672145,mutual_exclusivity,3,Cat,1,0.5512491444216296,-1.5865384615384617
VP11,1,4,4.7091033538672145,mutual_exclusivity,4,Dog,1,0.5512491444216296,-0.5865384615384617
VP11,1,4,4.7091033538672145,mutual_exclusivity,5,Frog,1,0.5512491444216296,0.4134615384615383
VP11,1,4,4.7091033538672145,simple_inf,1,Tiger,0,0.5512491444216296,-3.5865384615384617
VP11,1,4,4.7091033538672145,simple_inf,2,Tiger,1,0.5512491444216296,-2.5865384615384617
VP11,1,4,4.7091033538672145,simple_inf,3,Tiger,1,0.5512491444216296,-1.5865384615384617
VP11,1,4,4.7091033538672145,simple_inf,4,Tiger,1,0.5512491444216296,-0.5865384615384617
VP11,1,4,4.7091033538672145,simple_inf,5,Tiger,1,0.5512491444216296,0.4134615384615383
VP11,1,4,4.7091033538672145,discourse_continuity,1,Bunny,1,0.5512491444216296,-3.5865384615384617
VP11,1,4,4.7091033538672145,discourse_continuity,2,Monkey,0,0.5512491444216296,-2.5865384615384617
VP11,1,4,4.7091033538672145,discourse_continuity,3,Dog,0,0.5512491444216296,-1.5865384615384617
VP11,1,4,4.7091033538672145,discourse_continuity,4,Frog,1,0.5512491444216296,-0.5865384615384617
VP11,1,4,4.7091033538672145,discourse_continuity,5,Cat,1,0.5512491444216296,0.4134615384615383
VP11,1,4,4.7091033538672145,ad_hoc_implicature,1,Sheep,1,0.5512491444216296,-3.5865384615384617
VP11,1,4,4.7091033538672145,ad_hoc_implicature,2,Sheep,0,0.5512491444216296,-2.5865384615384617
VP11,1,4,4.7091033538672145,ad_hoc_implicature,3,Sheep,1,0.5512491444216296,-1.5865384615384617
VP11,1,4,4.7091033538672145,ad_hoc_implicature,4,Sheep,1,0.5512491444216296,-0.5865384615384617
VP11,1,4,4.7091033538672145,ad_hoc_implicature,5,Sheep,1,0.5512491444216296,0.4134615384615383
VP11,1,4,4.7091033538672145,card_sorting,1,NA,0,0.5512491444216296,-3.5865384615384617
VP11,1,4,4.7091033538672145,card_sorting,2,NA,0,0.5512491444216296,-2.5865384615384617
VP11,1,4,4.7091033538672145,card_sorting,3,NA,1,0.5512491444216296,-1.5865384615384617
VP11,1,4,4.7091033538672145,card_sorting,4,NA,1,0.5512491444216296,-0.5865384615384617
VP11,1,4,4.7091033538672145,card_sorting,5,NA,1,0.5512491444216296,0.4134615384615383
VP11,1,4,4.7091033538672145,card_sorting,6,NA,1,0.5512491444216296,1.4134615384615383
VP12,1,4,4.0657084188911705,mutual_exclusivity,1,Monkey,1,-0.0921457905544143,-3.5865384615384617
VP12,1,4,4.0657084188911705,mutual_exclusivity,2,Bunny,1,-0.0921457905544143,-2.5865384615384617
VP12,1,4,4.0657084188911705,mutual_exclusivity,3,Cat,0,-0.0921457905544143,-1.5865384615384617
VP12,1,4,4.0657084188911705,mutual_exclusivity,4,Dog,1,-0.0921457905544143,-0.5865384615384617
VP12,1,4,4.0657084188911705,mutual_exclusivity,5,Frog,0,-0.0921457905544143,0.4134615384615383
VP12,1,4,4.0657084188911705,simple_inf,1,Tiger,1,-0.0921457905544143,-3.5865384615384617
VP12,1,4,4.0657084188911705,simple_inf,2,Tiger,0,-0.0921457905544143,-2.5865384615384617
